	time (sec)	xEast (m)	yNorth (m)	zUp (m)		vx (m/s)		vy (m/s)		vz (m/s)		head (deg)	pitch (deg)	roll (deg)
1000226	4.704932e+01	2.091974e+04	4.386715e+04	2.723040e+03	-2.346426e+01	-9.378313e+01	1.862700e-01	-5.644400e-01	2.034473e+02	-8.712000e-01
1000227	4.715317e+01	2.091619e+04	4.385603e+04	2.723123e+03	-2.344630e+01	-9.373354e+01	1.494200e-01	-6.373200e-01	2.034531e+02	-8.914200e-01
1000228	4.726477e+01	2.091353e+04	4.384604e+04	2.723194e+03	-2.342861e+01	-9.368819e+01	1.142200e-01	-7.367600e-01	2.034638e+02	-9.083100e-01
1000229	4.734871e+01	2.091177e+04	4.383715e+04	2.723253e+03	-2.341457e+01	-9.365473e+01	8.747000e-02	-8.225500e-01	2.034747e+02	-9.201500e-01
1000230	4.745316e+01	2.090911e+04	4.382715e+04	2.723316e+03	-2.339389e+01	-9.360903e+01	5.065000e-02	-9.434000e-01	2.034925e+02	-9.349800e-01
1000231	4.755334e+01	2.090645e+04	4.381604e+04	2.723385e+03	-2.337343e+01	-9.356750e+01	1.701000e-02	-1.055120e+00	2.035104e+02	-9.479500e-01
1000232	4.764265e+01	2.090468e+04	4.380827e+04	2.723430e+03	-2.335577e+01	-9.353410e+01	-1.032000e-02	-1.146390e+00	2.035254e+02	-9.602900e-01
1000233	4.773845e+01	2.090202e+04	4.379938e+04	2.723480e+03	-2.333599e+01	-9.349896e+01	-4.011000e-02	-1.243730e+00	2.035406e+02	-9.749200e-01
1000234	4.783130e+01	2.089936e+04	4.379049e+04	2.723529e+03	-2.331599e+01	-9.346562e+01	-6.943000e-02	-1.337590e+00	2.035538e+02	-9.906600e-01
1000235	4.792017e+01	2.089760e+04	4.378271e+04	2.723566e+03	-2.329607e+01	-9.343442e+01	-9.828000e-02	-1.426970e+00	2.035643e+02	-1.007760e+00
1000236	4.802043e+01	2.089494e+04	4.377272e+04	2.723614e+03	-2.327091e+01	-9.339758e+01	-1.347800e-01	-1.534700e+00	2.035736e+02	-1.029880e+00
1000237	4.811841e+01	2.089317e+04	4.376383e+04	2.723650e+03	-2.324626e+01	-9.336539e+01	-1.712700e-01	-1.661720e+00	2.035791e+02	-1.052190e+00
1000238	4.822002e+01	2.089052e+04	4.375272e+04	2.723697e+03	-2.321648e+01	-9.333029e+01	-2.146900e-01	-1.882810e+00	2.035836e+02	-1.083150e+00
1000239	4.833098e+01	2.088786e+04	4.374272e+04	2.723733e+03	-2.318365e+01	-9.329733e+01	-2.615300e-01	-2.118700e+00	2.035839e+02	-1.113520e+00
1000240	4.842366e+01	2.088520e+04	4.373383e+04	2.723765e+03	-2.315281e+01	-9.327196e+01	-3.044300e-01	-2.368480e+00	2.035823e+02	-1.140360e+00
1000241	4.853076e+01	2.088254e+04	4.372383e+04	2.723797e+03	-2.311202e+01	-9.324572e+01	-3.576100e-01	-2.823400e+00	2.035828e+02	-1.190510e+00
1000242	4.862067e+01	2.088078e+04	4.371495e+04	2.723820e+03	-2.307207e+01	-9.322533e+01	-4.134400e-01	-3.282620e+00	2.035832e+02	-1.247010e+00
1000243	4.871977e+01	2.087901e+04	4.370606e+04	2.723835e+03	-2.302197e+01	-9.320660e+01	-4.823300e-01	-3.792040e+00	2.035805e+02	-1.300730e+00
1000244	4.883105e+01	2.087635e+04	4.369495e+04	2.723860e+03	-2.296042e+01	-9.319080e+01	-5.612300e-01	-4.342460e+00	2.035734e+02	-1.353830e+00
1000245	4.892337e+01	2.087369e+04	4.368606e+04	2.723872e+03	-2.289856e+01	-9.318032e+01	-6.359700e-01	-4.837390e+00	2.035629e+02	-1.400140e+00
1000246	4.903102e+01	2.087104e+04	4.367606e+04	2.723881e+03	-2.282477e+01	-9.317303e+01	-7.199300e-01	-5.369970e+00	2.035465e+02	-1.448660e+00
1000247	4.912027e+01	2.086927e+04	4.366829e+04	2.723881e+03	-2.275814e+01	-9.317010e+01	-7.984900e-01	-5.833010e+00	2.035280e+02	-1.476380e+00
1000248	4.923140e+01	2.086661e+04	4.365718e+04	2.723887e+03	-2.266635e+01	-9.317062e+01	-8.839800e-01	-6.448890e+00	2.034968e+02	-1.473020e+00
1000249	4.932774e+01	2.086485e+04	4.364829e+04	2.723879e+03	-2.257806e+01	-9.317492e+01	-9.478800e-01	-6.982190e+00	2.034645e+02	-1.472410e+00
1000250	4.943132e+01	2.086219e+04	4.363829e+04	2.723867e+03	-2.246822e+01	-9.318372e+01	-1.021130e+00	-7.586030e+00	2.034180e+02	-1.454510e+00
1000251	4.953726e+01	2.085953e+04	4.362829e+04	2.723842e+03	-2.234191e+01	-9.319802e+01	-1.076230e+00	-8.203840e+00	2.033590e+02	-1.418800e+00
1000252	4.964287e+01	2.085688e+04	4.361607e+04	2.723814e+03	-2.219094e+01	-9.321883e+01	-1.125290e+00	-8.876450e+00	2.032859e+02	-1.398030e+00
1000253	4.974324e+01	2.085422e+04	4.360608e+04	2.723781e+03	-2.204960e+01	-9.324117e+01	-1.164910e+00	-9.456260e+00	2.032134e+02	-1.385710e+00
1000254	4.984940e+01	2.085156e+04	4.359608e+04	2.723743e+03	-2.190010e+01	-9.326720e+01	-1.200380e+00	-1.002996e+01	2.031311e+02	-1.365370e+00
1000255	4.996451e+01	2.084891e+04	4.358497e+04	2.723687e+03	-2.171515e+01	-9.330179e+01	-1.236510e+00	-1.067525e+01	2.030196e+02	-1.320450e+00
1000256	5.006444e+01	2.084714e+04	4.357608e+04	2.723633e+03	-2.155272e+01	-9.333386e+01	-1.251180e+00	-1.114586e+01	2.029093e+02	-1.240420e+00
1000257	5.014905e+01	2.084537e+04	4.356719e+04	2.723593e+03	-2.140528e+01	-9.336403e+01	-1.245560e+00	-1.152825e+01	2.028089e+02	-1.173490e+00
1000258	5.025337e+01	2.084272e+04	4.355719e+04	2.723516e+03	-2.118993e+01	-9.340868e+01	-1.227470e+00	-1.203023e+01	2.026583e+02	-1.080680e+00
1000259	5.035348e+01	2.084006e+04	4.354608e+04	2.723451e+03	-2.097570e+01	-9.345387e+01	-1.191900e+00	-1.246037e+01	2.025049e+02	-9.875200e-01
1000260	5.045953e+01	2.083829e+04	4.353720e+04	2.723369e+03	-2.075640e+01	-9.350046e+01	-1.145100e+00	-1.287546e+01	2.023503e+02	-9.116600e-01
1000261	5.056422e+01	2.083653e+04	4.352720e+04	2.723293e+03	-2.053014e+01	-9.354866e+01	-1.093710e+00	-1.328615e+01	2.021930e+02	-8.474700e-01
1000262	5.065338e+01	2.083387e+04	4.351831e+04	2.723233e+03	-2.033035e+01	-9.359125e+01	-1.047470e+00	-1.363644e+01	2.020555e+02	-7.979800e-01
1000263	5.075722e+01	2.083211e+04	4.350831e+04	2.723153e+03	-2.008957e+01	-9.364255e+01	-9.921100e-01	-1.404502e+01	2.018917e+02	-7.450000e-01
1000264	5.086034e+01	2.083034e+04	4.349943e+04	2.723066e+03	-1.984217e+01	-9.369518e+01	-9.372800e-01	-1.445143e+01	2.017252e+02	-6.949100e-01
