	time (sec)	xEast (m)	yNorth (m)	zUp (m)		vx (m/s)		vy (m/s)		vz (m/s)		head (deg)	pitch (deg)	roll (deg)
1000064	2.901702e+01	2.131796e+04	4.548125e+04	2.706998e+03	-2.412723e+01	-9.995449e+01	-3.797970e+00	-6.064560e+00	2.025973e+02	-4.598740e+00
1000065	2.911635e+01	2.131620e+04	4.547126e+04	2.707608e+03	-2.410474e+01	-1.000548e+02	-4.011050e+00	-6.077930e+00	2.025047e+02	-4.421970e+00
1000066	2.921747e+01	2.131354e+04	4.546126e+04	2.708101e+03	-2.408484e+01	-1.001565e+02	-4.173830e+00	-5.386080e+00	2.023801e+02	-4.357620e+00
1000067	2.931833e+01	2.131089e+04	4.545127e+04	2.708478e+03	-2.406349e+01	-1.002596e+02	-4.309680e+00	-4.210530e+00	2.022380e+02	-4.524840e+00
1000068	2.941861e+01	2.130912e+04	4.544127e+04	2.708747e+03	-2.405693e+01	-1.003565e+02	-4.495080e+00	-3.201550e+00	2.020848e+02	-4.758070e+00
1000069	2.952135e+01	2.130647e+04	4.543127e+04	2.708929e+03	-2.406236e+01	-1.004525e+02	-4.713940e+00	-2.210130e+00	2.019128e+02	-4.956690e+00
1000070	2.962348e+01	2.130381e+04	4.542017e+04	2.709032e+03	-2.407669e+01	-1.005461e+02	-4.938840e+00	-1.230180e+00	2.017369e+02	-5.125980e+00
1000071	2.972307e+01	2.130115e+04	4.541128e+04	2.709049e+03	-2.409620e+01	-1.006375e+02	-5.162100e+00	-3.665100e-01	2.015736e+02	-5.276530e+00
1000072	2.982559e+01	2.129850e+04	4.540017e+04	2.709012e+03	-2.411655e+01	-1.007315e+02	-5.432550e+00	-1.813700e-01	2.014453e+02	-5.263380e+00
1000073	2.992777e+01	2.129674e+04	4.539017e+04	2.708903e+03	-2.414266e+01	-1.008302e+02	-5.570440e+00	-3.089200e-01	2.013575e+02	-5.067270e+00
1000074	3.002130e+01	2.129408e+04	4.538017e+04	2.708764e+03	-2.416446e+01	-1.009249e+02	-5.641380e+00	-4.377900e-01	2.013078e+02	-4.957250e+00
1000075	3.012566e+01	2.129142e+04	4.537017e+04	2.708550e+03	-2.418767e+01	-1.010342e+02	-5.697560e+00	-5.863700e-01	2.012848e+02	-4.881280e+00
1000076	3.023129e+01	2.128966e+04	4.535906e+04	2.708290e+03	-2.421073e+01	-1.011492e+02	-5.731980e+00	-7.402200e-01	2.012921e+02	-4.820500e+00
1000077	3.032768e+01	2.128700e+04	4.535017e+04	2.708008e+03	-2.423267e+01	-1.012593e+02	-5.747460e+00	-8.824000e-01	2.013218e+02	-4.775380e+00
1000078	3.043102e+01	2.128435e+04	4.533906e+04	2.707684e+03	-2.425890e+01	-1.013853e+02	-5.751750e+00	-1.035350e+00	2.013729e+02	-4.735060e+00
1000079	3.052944e+01	2.128169e+04	4.532906e+04	2.707341e+03	-2.428737e+01	-1.015127e+02	-5.746560e+00	-1.180250e+00	2.014339e+02	-4.701050e+00
1000080	3.063028e+01	2.127903e+04	4.531905e+04	2.706959e+03	-2.432010e+01	-1.016498e+02	-5.733170e+00	-1.326590e+00	2.015009e+02	-4.668520e+00
1000081	3.072812e+01	2.127727e+04	4.530905e+04	2.706565e+03	-2.435440e+01	-1.017872e+02	-5.713280e+00	-1.465360e+00	2.015629e+02	-4.637800e+00
1000082	3.082837e+01	2.127461e+04	4.529905e+04	2.706142e+03	-2.439198e+01	-1.019327e+02	-5.686710e+00	-1.603970e+00	2.016166e+02	-4.606240e+00
1000083	3.092891e+01	2.127195e+04	4.528905e+04	2.705700e+03	-2.443216e+01	-1.020853e+02	-5.654490e+00	-1.739910e+00	2.016544e+02	-4.574080e+00
1000084	3.102522e+01	2.127019e+04	4.527905e+04	2.705262e+03	-2.447271e+01	-1.022387e+02	-5.618910e+00	-1.868010e+00	2.016715e+02	-4.542740e+00
1000085	3.113111e+01	2.126664e+04	4.526793e+04	2.704775e+03	-2.451763e+01	-1.024129e+02	-5.574570e+00	-2.007470e+00	2.016657e+02	-4.507530e+00
1000086	3.123387e+01	2.126398e+04	4.525793e+04	2.704282e+03	-2.456052e+01	-1.025877e+02	-5.526520e+00	-2.142630e+00	2.016338e+02	-4.472530e+00
1000087	3.133716e+01	2.126222e+04	4.524682e+04	2.703782e+03	-2.460237e+01	-1.027698e+02	-5.474100e+00	-2.276200e+00	2.015756e+02	-4.436550e+00
1000088	3.143294e+01	2.125956e+04	4.523682e+04	2.703313e+03	-2.464019e+01	-1.029446e+02	-5.423670e+00	-2.351350e+00	2.014978e+02	-4.402250e+00
1000089	3.153684e+01	2.125690e+04	4.522682e+04	2.702790e+03	-2.467858e+01	-1.031401e+02	-5.362780e+00	-2.362000e+00	2.013890e+02	-4.363360e+00
1000090	3.163632e+01	2.125514e+04	4.521682e+04	2.702286e+03	-2.471222e+01	-1.033314e+02	-5.299160e+00	-2.372760e+00	2.012676e+02	-4.326820e+00
1000091	3.173540e+01	2.125248e+04	4.520681e+04	2.701785e+03	-2.474196e+01	-1.035241e+02	-5.231990e+00	-2.386710e+00	2.011352e+02	-4.288210e+00
1000092	3.183141e+01	2.124982e+04	4.519570e+04	2.701310e+03	-2.476685e+01	-1.037125e+02	-5.164660e+00	-2.386040e+00	2.010008e+02	-4.245100e+00
1000093	3.192656e+01	2.124716e+04	4.518681e+04	2.700822e+03	-2.478747e+01	-1.039008e+02	-5.090020e+00	-2.378320e+00	2.008671e+02	-4.189070e+00
1000094	3.203014e+01	2.124451e+04	4.517569e+04	2.700301e+03	-2.480533e+01	-1.041065e+02	-4.999330e+00	-2.360420e+00	2.007272e+02	-4.127360e+00
1000095	3.213356e+01	2.124185e+04	4.516458e+04	2.699783e+03	-2.481818e+01	-1.043124e+02	-4.899460e+00	-2.364800e+00	2.006003e+02	-4.067340e+00
1000096	3.222890e+01	2.124008e+04	4.515458e+04	2.699304e+03	-2.482604e+01	-1.045023e+02	-4.801880e+00	-2.457780e+00	2.005012e+02	-4.016930e+00
1000097	3.232373e+01	2.123742e+04	4.514569e+04	2.698826e+03	-2.483044e+01	-1.046910e+02	-4.704620e+00	-2.567840e+00	2.004202e+02	-3.971620e+00
1000098	3.241922e+01	2.123566e+04	4.513569e+04	2.698351e+03	-2.483169e+01	-1.048806e+02	-4.606960e+00	-2.654420e+00	2.003559e+02	-3.922880e+00
1000099	3.251389e+01	2.123300e+04	4.512569e+04	2.697888e+03	-2.483018e+01	-1.050678e+02	-4.506620e+00	-2.725290e+00	2.003095e+02	-3.869580e+00
1000100	3.261621e+01	2.123035e+04	4.511457e+04	2.697395e+03	-2.482686e+01	-1.052689e+02	-4.394800e+00	-2.790860e+00	2.002777e+02	-3.807650e+00
1000101	3.272032e+01	2.122769e+04	4.510346e+04	2.696898e+03	-2.482269e+01	-1.054716e+02	-4.277250e+00	-2.825060e+00	2.002615e+02	-3.740550e+00
1000102	3.282532e+01	2.122503e+04	4.509235e+04	2.696404e+03	-2.481824e+01	-1.056736e+02	-4.153250e+00	-2.844420e+00	2.002584e+02	-3.669110e+00
1000103	3.292819e+01	2.122238e+04	4.508123e+04	2.695928e+03	-2.481357e+01	-1.058693e+02	-4.024730e+00	-2.899050e+00	2.002654e+02	-3.595880e+00
1000104	3.302211e+01	2.121972e+04	4.507234e+04	2.695492e+03	-2.480974e+01	-1.060456e+02	-3.904380e+00	-2.974040e+00	2.002765e+02	-3.526280e+00
1000105	3.312432e+01	2.121796e+04	4.506123e+04	2.695032e+03	-2.480523e+01	-1.062353e+02	-3.768820e+00	-3.054090e+00	2.002885e+02	-3.448290e+00
1000106	3.322664e+01	2.121530e+04	4.505012e+04	2.694584e+03	-2.480011e+01	-1.064229e+02	-3.628400e+00	-3.131500e+00	2.002962e+02	-3.367850e+00
1000107	3.332138e+01	2.121264e+04	4.504012e+04	2.694176e+03	-2.479495e+01	-1.065945e+02	-3.495220e+00	-3.192530e+00	2.002961e+02	-3.291270e+00
1000108	3.341750e+01	2.120998e+04	4.503012e+04	2.693770e+03	-2.478928e+01	-1.067665e+02	-3.356730e+00	-3.195080e+00	2.002847e+02	-3.211850e+00
1000109	3.351369e+01	2.120733e+04	4.502011e+04	2.693373e+03	-2.478284e+01	-1.069365e+02	-3.213370e+00	-3.178610e+00	2.002616e+02	-3.131040e+00
1000110	3.360904e+01	2.120556e+04	4.501011e+04	2.692987e+03	-2.477732e+01	-1.071026e+02	-3.070730e+00	-3.103100e+00	2.002253e+02	-3.048890e+00
1000111	3.371301e+01	2.120291e+04	4.499789e+04	2.692588e+03	-2.477111e+01	-1.072809e+02	-2.909140e+00	-2.917800e+00	2.001693e+02	-2.958300e+00
1000112	3.381471e+01	2.120025e+04	4.498789e+04	2.692197e+03	-2.476580e+01	-1.074522e+02	-2.745880e+00	-2.725020e+00	2.001022e+02	-2.867890e+00
1000113	3.390917e+01	2.119849e+04	4.497789e+04	2.691846e+03	-2.476164e+01	-1.076085e+02	-2.590350e+00	-2.546970e+00	2.000317e+02	-2.782090e+00
